,,Title,,Year,Rating,,,Available On,,
34,,Transformers: Revenge of the Fallen,,2009,13+,6.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
35,,The Boss Baby,,2017,7+,6.3/10,69/100,Rent or Buy,,Want To SeeSeen
36,,The Body,,2012,N/A,7.6/10,69/100,Rent or Buy,,Want To SeeSeen
37,,The Firm,,1993,18+,6.8/10,69/100,Rent or Buy,,Want To SeeSeen
38,,Evil Dead,,2013,18+,6.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
39,,Chocolat,,2000,13+,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
40,,I Am Kalam,,2010,all,8.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
41,,Escape Room,,2019,13+,6.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
42,,Abominable,,2019,7+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
43,,Hannah and Her Sisters,,1986,13+,7.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
44,,Georgy Girl,,1966,N/A,6.9/10,69/100,Rent or Buy,,Want To SeeSeen
45,,Voyeur,,2017,18+,6.2/10,69/100,,,Want To SeeSeen
46,,Mean Streets,,1973,18+,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
47,,Angel Heart,,1987,18+,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
48,,Wag the Dog,,1997,18+,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
49,,Billy Madison,,1995,13+,6.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
0,,Elizabeth,,1998,18+,7.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
1,,The Drop,,2014,18+,7.1/10,69/100,Rent or Buy,,Want To SeeSeen
2,,Arsenic and Old Lace,,1944,N/A,8.0/10,69/100,Rent or Buy,,Want To SeeSeen
3,,Jagga Jasoos,,2017,7+,6.5/10,69/100,,,Want To SeeSeen
4,,Sucker Punch,,2011,13+,6.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
5,,Jubal,,1956,N/A,7.1/10,69/100,Rent or Buy,,Want To SeeSeen
6,,Crazy/Beautiful,,2001,13+,6.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
7,,The Mountain Between Us,,2017,13+,6.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
8,,Austin Powers in Goldmember,,2002,13+,6.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
9,,Wilbur Wants to Kill Himself,,2002,18+,6.8/10,69/100,Rent or Buy,,Want To SeeSeen
10,,Ted 2,,2015,18+,6.3/10,69/100,Rent or Buy,,Want To SeeSeen
11,,The Hundred-Foot Journey,,2014,7+,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
12,,Beverly Hills Cop II,,1987,18+,6.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
13,,Charlie Wilson's War,,2007,16+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
14,,The Tree of Life,,2011,13+,6.8/10,69/100,Rent or Buy,,Want To SeeSeen
15,,Rambo: First Blood Part II,,1985,18+,6.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
16,,"Honey, I Shrunk the Kids",,1989,7+,6.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
17,,American Assassin,,2017,18+,6.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
18,,The Legend of Tarzan,,2016,13+,6.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
19,,The 39 Steps,,1935,N/A,7.7/10,69/100,film+ Rent or Buy,,Want To SeeSeen
20,,Wallace & Gromit: The Curse of the Were-Rabbit,,2005,all,7.4/10,69/100,Rent or Buy,,Want To SeeSeen
21,,Collateral Beauty,,2016,13+,6.8/10,69/100,Rent or Buy,,Want To SeeSeen
22,,Batman: Mask of the Phantasm,,1993,7+,7.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
23,,The Garden of Words,,2013,13+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
24,,Pearl Harbor,,2001,13+,6.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
25,,Fantastic Four,,2005,13+,5.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
26,,Space Station 3D,,2002,N/A,7.4/10,69/100,,,Want To SeeSeen
27,,Fright Night,,1985,18+,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
28,,If Anything Happens I Love You,,2020,7+,7.8/10,69/100,,,Want To SeeSeen
29,,Out of Sight,,1998,18+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
30,,An Honest Liar,,2014,N/A,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
31,,"Aguirre, the Wrath of God",,1972,N/A,7.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
32,,Bad Education,,2019,18+,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
33,,Anchors Aweigh,,1945,all,7.1/10,69/100,Rent or Buy,,Want To SeeSeen
34,,Intermission,,2003,18+,6.8/10,69/100,Rent or Buy,,Want To SeeSeen
35,,Mary Poppins Returns,,2018,7+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
36,,Dead Man Walking,,1995,18+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
37,,The Man Without a Face,,1993,13+,6.7/10,69/100,Rent or Buy,,Want To SeeSeen
38,,George Michael: Freedom,,2017,18+,7.7/10,69/100,,,Want To SeeSeen
39,,Le Grand Amour,,1969,N/A,7.6/10,69/100,,,Want To SeeSeen
40,,The Navigator: A Medieval Odyssey,,1988,7+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
41,,Anna Karenina,,1935,7+,7.0/10,69/100,Rent or Buy,,Want To SeeSeen
42,,Sarbjit,,2016,N/A,7.3/10,69/100,,,Want To SeeSeen
43,,Outbreak,,1995,18+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
44,,Jason Becker: Not Dead Yet,,2012,N/A,8.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
45,,M*A*S*H,,1970,18+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
46,,Kama Sutra: A Tale of Love,,1996,18+,6.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
47,,Camp Rock,,2008,all,5.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
48,,The Young Lions,,1958,N/A,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
49,,Side Effects,,2013,18+,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
0,,Control,,2007,18+,7.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
1,,Caesar Must Die,,2012,N/A,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
2,,Mamma Mia! Here We Go Again,,2018,13+,6.6/10,69/100,Rent or Buy,,Want To SeeSeen
3,,Fanny,,1932,N/A,7.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
4,,Freaky Friday,,1976,all,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
5,,The Imposter,,2012,18+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
6,,The Call,,2013,18+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
7,,Chaplin,,1992,13+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
8,,The Widow of Saint-Pierre,,2000,18+,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
9,,Percy Jackson & the Olympians: The Lightning Thief,,2010,7+,5.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
10,,My Big Fat Greek Wedding,,2002,7+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
11,,Miss Congeniality,,2000,13+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
12,,Life As We Know It,,2010,13+,6.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
13,,Scooby-Doo! and the Cyber Chase,,2001,N/A,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
14,,Unpregnant,,2020,13+,6.3/10,69/100,,,Want To SeeSeen
15,,Horns,,2013,18+,6.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
16,,Fun and Fancy Free,,1947,all,6.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
17,,The House That Jack Built,,2018,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
18,,Spies in Disguise,,2019,7+,6.8/10,69/100,+Rent or Buy,,Want To SeeSeen
19,,Love & Other Drugs,,2010,18+,6.7/10,69/100,Rent or Buy,,Want To SeeSeen
20,,Blue Ruin,,2013,18+,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
21,,Re-Animator,,1985,N/A,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
22,,A Scanner Darkly,,2006,18+,7.1/10,69/100,Rent or Buy,,Want To SeeSeen
23,,Top Secret!,,1984,7+,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
24,,Godzilla,,1954,7+,7.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
25,,Submarine,,2011,18+,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
26,,The Gift,,2015,18+,7.0/10,69/100,Rent or Buy,,Want To SeeSeen
27,,Mr. Lucky,,1943,N/A,7.1/10,69/100,Rent or Buy,,Want To SeeSeen
28,,Stalag 17,,1953,N/A,8.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
29,,Cat on a Hot Tin Roof,,1958,13+,8.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
30,,Taken 2,,2012,13+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
31,,The Aeronauts,,2019,13+,6.6/10,69/100,,,Want To SeeSeen
32,,Mr. Gaga,,2015,N/A,7.6/10,69/100,Rent or Buy,,Want To SeeSeen
33,,Zazie dans le Métro,,1960,N/A,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
34,,My Sassy Girl,,2001,13+,8.0/10,69/100,Rent or Buy,,Want To SeeSeen
35,,Lethal Weapon 3,,1992,18+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
36,,The Finest Hours,,2016,13+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
37,,Code 8,,2019,N/A,6.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
38,,Fearless,,2006,13+,7.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
39,,Commando,,1985,18+,6.7/10,69/100,Rent or Buy,,Want To SeeSeen
40,,The Doors,,1991,18+,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
41,,The Long Kiss Goodnight,,1996,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
42,,Tenacious D in The Pick of Destiny,,2006,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
43,,Guns Akimbo,,2020,18+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
44,,Robots,,2005,7+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
45,,Horse Girl,,2020,18+,5.9/10,69/100,,,Want To SeeSeen
46,,Carnival in Flanders,,1935,N/A,7.5/10,69/100,,,Want To SeeSeen
47,,The Bubble,,2006,N/A,7.3/10,69/100,Rent or Buy,,Want To SeeSeen
48,,WR: Mysteries of the Organism,,1971,N/A,6.8/10,69/100,,,Want To SeeSeen
49,,Career Girls,,1997,18+,7.1/10,69/100,,,Want To SeeSeen
0,,Repulsion,,1965,N/A,7.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
1,,Jay and Silent Bob Strike Back,,2001,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
2,,Freaks,,2018,18+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
3,,Hairspray,,2007,7+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
4,,A Ghost Story,,2017,18+,6.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
5,,Saint Maud,,2019,18+,6.8/10,69/100,,,Want To SeeSeen
6,,Bridge to Terabithia,,2007,7+,7.1/10,69/100,Rent or Buy,,Want To SeeSeen
7,,The Clock,,1945,N/A,7.4/10,69/100,Rent or Buy,,Want To SeeSeen
8,,Pretty Poison,,1968,18+,7.1/10,69/100,Rent or Buy,,Want To SeeSeen
9,,The First Beautiful Thing,,2010,N/A,7.1/10,69/100,,,Want To SeeSeen
10,,Shadow,,2018,13+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
11,,Dead Ringers,,1988,18+,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
12,,A Trip to the Moon,,1902,all,8.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
13,,The Nightingale,,2018,18+,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
14,,The Phenix City Story,,1955,N/A,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
15,,Grosse Pointe Blank,,1997,18+,7.3/10,69/100,Rent or Buy,,Want To SeeSeen
16,,The Day the Earth Stood Still,,1951,all,7.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
17,,The Quatermass Xperiment,,1955,N/A,6.7/10,69/100,Rent or Buy,,Want To SeeSeen
18,,From Hell,,2001,18+,6.8/10,69/100,Rent or Buy,,Want To SeeSeen
19,,First Match,,2018,18+,6.4/10,69/100,,,Want To SeeSeen
20,,"Hail, Caesar!",,2016,13+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
21,,Under the Skin,,2014,16+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
22,,Kingpin,,1996,13+,6.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
23,,Veer-Zaara,,2004,7+,7.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
24,,The Belko Experiment,,2016,18+,6.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
25,,Sputnik,,2020,18+,6.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
26,,Late Marriage,,2001,N/A,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
27,,Girl Crazy,,1943,N/A,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
28,,Stagecoach,,1939,7+,7.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
29,,Big Wednesday,,1978,7+,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
30,,The Banker,,2020,13+,7.3/10,69/100,,,Want To SeeSeen
31,,Under Siege,,1992,18+,6.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
32,,48 Hrs.,,1982,18+,6.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
33,,Maîtresse,,1976,N/A,6.6/10,69/100,,,Want To SeeSeen
34,,The Emperor's Club,,2002,13+,6.9/10,69/100,Rent or Buy,,Want To SeeSeen
35,,Eden Lake,,2008,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
36,,The Tale of Zatoichi Continues,,1962,N/A,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
37,,Witness,,1985,7+,7.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
38,,That Thing You Do!,,1996,7+,6.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
39,,Big Eyes,,2014,13+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
40,,Pinocchio,,2019,13+,6.2/10,69/100,Rent or Buy,,Want To SeeSeen
41,,The Last Temptation of Christ,,1988,18+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
42,,Conan the Barbarian,,1982,18+,6.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
43,,Extremely Loud & Incredibly Close,,2011,13+,6.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
44,,Home from the Hill,,1960,N/A,7.4/10,69/100,Rent or Buy,,Want To SeeSeen
45,,The Manchurian Candidate,,2004,18+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
46,,Son of Paleface,,1952,N/A,6.9/10,69/100,Rent or Buy,,Want To SeeSeen
47,,Teenage Mutant Ninja Turtles,,1990,7+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
48,,I Was a Male War Bride,,1949,N/A,7.0/10,69/100,Rent or Buy,,Want To SeeSeen
49,,The People vs. Larry Flynt,,1996,18+,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
0,,The League of Extraordinary Gentlemen,,2003,13+,5.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
1,,Anomalisa,,2015,18+,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
2,,Alice Through the Looking Glass,,2016,7+,6.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
3,,The Grey,,2012,18+,6.8/10,69/100,Rent or Buy,,Want To SeeSeen
4,,The Pope's Toilet,,2007,N/A,7.3/10,69/100,,,Want To SeeSeen
5,,Robin Hood: Men in Tights,,1993,13+,6.7/10,69/100,Rent or Buy,,Want To SeeSeen
6,,Schizopolis,,1996,N/A,6.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
7,,Rang De Basanti,,2006,13+,8.1/10,69/100,,,Want To SeeSeen
8,,The Shallows,,2016,13+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
9,,Smithereens,,1982,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
10,,Fantastic Four: Rise of the Silver Surfer,,2007,13+,5.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
11,,Four Brothers,,2005,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
12,,What If,,2013,13+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
13,,The Lone Ranger,,2013,13+,6.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
14,,The Natural,,1984,7+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
15,,Pee-wee's Big Holiday,,2016,7+,6.1/10,69/100,,,Want To SeeSeen
16,,Only Lovers Left Alive,,2013,18+,7.3/10,69/100,Rent or Buy,,Want To SeeSeen
17,,Grandma's Boy,,2006,18+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
18,,César,,1936,N/A,7.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
19,,The Muppet Christmas Carol,,1992,all,7.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
20,,Paul Williams Still Alive,,2011,13+,6.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
21,,Videodrome,,1983,18+,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
22,,Silk Stockings,,1957,N/A,6.9/10,69/100,Rent or Buy,,Want To SeeSeen
23,,Foolish Wives,,1922,N/A,7.0/10,69/100,,,Want To SeeSeen
24,,G.O.R.A.,,2004,13+,8.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
25,,A Little Princess,,1995,all,7.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
26,,Popstar: Never Stop Never Stopping,,2016,18+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
27,,Cabaret Balkan,,1998,18+,7.8/10,69/100,Rent or Buy,,Want To SeeSeen
28,,Bacurau,,2019,18+,7.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
29,,Bāhubali 2: The Conclusion,,2017,7+,8.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
30,,Frankenstein,,1931,N/A,7.8/10,69/100,Rent or Buy,,Want To SeeSeen
31,,Millennium Actress,,2002,7+,7.9/10,69/100,+ Rent or Buy,,Want To SeeSeen
32,,Born on the Fourth of July,,1989,18+,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
33,,Fahrenheit 9/11,,2004,18+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
34,,Letter Never Sent,,1960,N/A,7.9/10,69/100,,,Want To SeeSeen
35,,Day of the Dead,,1985,N/A,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
36,,Urbanized,,2011,N/A,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
37,,Phone Booth,,2002,18+,7.0/10,69/100,Rent or Buy,,Want To SeeSeen
38,,Resident Evil: Afterlife,,2010,18+,5.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
39,,Ferdinand,,2017,7+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
40,,Song for Marion,,2012,13+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
41,,Temple Grandin,,2010,7+,8.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
42,,Before We Go,,2014,13+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
43,,Step Into Liquid,,2003,13+,7.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
44,,Seven Years in Tibet,,1997,13+,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
45,,Blended,,2014,13+,6.5/10,69/100,Rent or Buy,,Want To SeeSeen
46,,Short Circuit,,1986,7+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
47,,The Fiancés,,1964,N/A,7.6/10,69/100,,,Want To SeeSeen
48,,Ace in the Hole,,1951,N/A,8.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
49,,The Gauntlet,,1977,18+,6.4/10,69/100,Rent or Buy,,Want To SeeSeen
0,,Without a Clue,,1988,7+,7.0/10,69/100,Rent or Buy,,Want To SeeSeen
1,,P.S. I Love You,,2007,13+,7.0/10,69/100,Rent or Buy,,Want To SeeSeen
2,,Worlds Apart,,2015,N/A,7.4/10,69/100,Rent or Buy,,Want To SeeSeen
3,,Dodes'ka-den,,1970,N/A,7.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
4,,The Wrong Missy,,2020,18+,5.7/10,69/100,,,Want To SeeSeen
5,,The Gift,,2000,18+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
6,,Beyond Silence,,1996,13+,7.4/10,69/100,Rent or Buy,,Want To SeeSeen
7,,Lord of the Flies,,1990,18+,6.4/10,69/100,Rent or Buy,,Want To SeeSeen
8,,Tomorrow Never Dies,,1997,13+,6.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
9,,Super Size Me,,2004,13+,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
10,,Rush Hour 3,,2007,13+,6.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
11,,Battleship Potemkin,,1925,N/A,8.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
12,,Petulia,,1968,18+,7.1/10,69/100,Rent or Buy,,Want To SeeSeen
13,,After Innocence,,2005,N/A,7.6/10,69/100,,,Want To SeeSeen
14,,Samaritan Girl,,2004,18+,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
15,,The Red Shoes,,1948,all,8.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
16,,Risky Business,,1983,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
17,,The Big Trail,,1930,N/A,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
18,,Monster's Ball,,2001,18+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
19,,Thunderball,,1965,7+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
20,,Joy,,2015,13+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
21,,Child's Play,,1988,18+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
22,,Deep Red,,1975,18+,7.6/10,69/100,full+ Rent or Buy,,Want To SeeSeen
23,,Burnt,,2015,18+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
24,,High Tension,,2003,18+,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
25,,Clockwise,,1986,7+,6.6/10,69/100,Rent or Buy,,Want To SeeSeen
26,,Hotel Transylvania 3: Summer Vacation,,2018,7+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
27,,Shiva Baby,,2020,N/A,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
28,,Blow Out,,1981,18+,7.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
29,,Nerve,,2016,13+,6.5/10,69/100,Rent or Buy,,Want To SeeSeen
30,,London Has Fallen,,2016,18+,5.9/10,69/100,Rent or Buy,,Want To SeeSeen
31,,They Died with Their Boots On,,1941,N/A,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
32,,The Informer,,2019,18+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
33,,Mother Küsters Goes to Heaven,,1975,N/A,7.6/10,69/100,,,Want To SeeSeen
34,,American Reunion,,2012,18+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
35,,Babe,,1995,all,6.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
36,,Religulous,,2008,18+,7.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
37,,Hot Rod,,2007,13+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
38,,Time Bandits,,1981,7+,7.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
39,,Anon,,2018,18+,6.1/10,69/100,,,Want To SeeSeen
40,,Bon Cop Bad Cop 2,,2017,N/A,6.7/10,69/100,,,Want To SeeSeen
41,,The Midnight Sky,,2020,13+,5.6/10,69/100,,,Want To SeeSeen
42,,The Fisher King,,1991,18+,7.5/10,69/100,Rent or Buy,,Want To SeeSeen
43,,The Purple Rose of Cairo,,1985,7+,7.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
44,,"The Adventures of Priscilla, Queen of the Desert",,1994,18+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
45,,The Italian Job,,1969,all,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
46,,Honey,,2010,N/A,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
47,,Thief,,1981,18+,7.4/10,69/100,+ Rent or Buy,,Want To SeeSeen
48,,Suicide Club,,2001,18+,6.6/10,69/100,Rent or Buy,,Want To SeeSeen
49,,The Pornographers,,1966,N/A,7.3/10,69/100,,,Want To SeeSeen
0,,The Walk,,2015,7+,7.3/10,69/100,Rent or Buy,,Want To SeeSeen
1,,Tom Clancy's Without Remorse,,2021,18+,5.8/10,69/100,,,Want To SeeSeen
2,,The Expendables 3,,2014,13+,6.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
3,,'71,,2014,18+,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
4,,Vivarium,,2019,18+,5.8/10,69/100,+ Rent or Buy,,Want To SeeSeen
5,,The Color of Money,,1986,18+,7.0/10,69/100,Rent or Buy,,Want To SeeSeen
6,,The Queen,,2006,13+,7.3/10,69/100,Rent or Buy,,Want To SeeSeen
7,,The Girl with All the Gifts,,2016,18+,6.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
8,,Ruby Bridges,,1998,7+,7.2/10,69/100,+ Rent or Buy,,Want To SeeSeen
9,,Hamsun,,1996,N/A,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
10,,Witching & Bitching,,2013,N/A,6.4/10,69/100,Rent or Buy,,Want To SeeSeen
11,,Bedtime Stories,,2008,7+,6.0/10,69/100,+ Rent or Buy,,Want To SeeSeen
12,,A Royal Affair,,2012,18+,7.5/10,69/100,+ Rent or Buy,,Want To SeeSeen
13,,The Spy Who Loved Me,,1977,7+,7.1/10,69/100,+ Rent or Buy,,Want To SeeSeen
14,,Dracula Untold,,2014,13+,6.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
15,,Earth,,1930,N/A,7.3/10,69/100,,,Want To SeeSeen
16,,Dope,,2015,18+,7.2/10,69/100,Rent or Buy,,Want To SeeSeen
17,,Official Secrets,,2019,18+,7.3/10,69/100,+ Rent or Buy,,Want To SeeSeen
18,,Princess Protection Program,,2009,all,5.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
19,,Freedom Writers,,2007,13+,7.6/10,69/100,+ Rent or Buy,,Want To SeeSeen
20,,The Man Who Would Be King,,1975,7+,7.8/10,69/100,Rent or Buy,,Want To SeeSeen
21,,Analyze This,,1999,18+,6.7/10,69/100,+ Rent or Buy,,Want To SeeSeen
